transaction_id,customer_id,first_name,last_name,gender,home_city,home_country,transaction_city,transaction_country,login_city,login_country,timestamp,transaction_type,amount,currency,merchant,category,description,is_by_check,account_number,swift_bic,receiveraccount,receiverswift,balanceafter,avgdailybalance,legitimate,fraudreason,is_fraud,added_at
TXN000607,CUST0049,Harper,Mitchell,Female,San Francisco,USA,Phoenix,USA,San Francisco,USA,2025-02-23 02:59:00,Debit,106.52,USD,Starbucks,Food,Debit Online at Starbucks,FALSE,175598000000.0,UVQXGMF5RFX,,,2267.48,2374.0,1,,1,2025-12-04T14:55:07.833306
TXN000608,CUST0020,Isabella,Rodriguez,Male,Philadelphia,USA,Melbourne,AUS,Philadelphia,AUS,2025-02-23 07:04:00,Debit,589.15,USD,UnknownElectronics,Electronics,Debit Online at UnknownElectronics,FALSE,715282000000.0,3L6ETZ5A75O,,,10802.85,11392.0,0,Behavior deviation: unseen merchant category; Device mismatch: new device fingerprint,0,2025-12-04T14:55:07.833306
TXN000609,CUST0053,Elijah,Lewis,Female,San Diego,USA,San Diego,USA,San Diego,USA,2025-02-23 11:09:00,Debit,32.1,USD,Amazon,Retail,Debit Online at Amazon,FALSE,698927000000.0,A0DKCIBC,,,15776.9,15809.0,1,,1,2025-12-04T14:55:07.833306
TXN000610,CUST0047,Zoey,Mitchell,Female,San Diego,AUS,Bangkok,UK,San Diego,AUS,2025-02-23 15:14:00,Credit,1000.0,USD,DarkWebMarket,Illicit,Credit Online at DarkWebMarket,FALSE,495436000000.0,KTUMORB5,,,12168.0,11168.0,0,Geographic mismatch: txn 3 000 km from login; Round-amount test charges then cash-out; Amount spike: >10× typical spend; Dormant account large night debit,0,2025-12-04T14:55:07.833306
TXN000611,CUST0025,Nora,Baker,Male,Philadelphia,USA,Dallas,USA,Philadelphia,USA,2025-02-23 19:19:00,Credit,12.35,USD,Apple,Electronics,Credit Online at Apple,FALSE,533442000000.0,FBJZXCPLO1U,,,18036.35,18024.0,1,,1,2025-12-04T14:55:07.833306
TXN000612,CUST0003,Sebastian,King,Female,San Francisco,CAN,Houston,CAN,San Francisco,CAN,2025-02-23 23:24:00,Transfer,49.7,USD,Shell,Fuel,Transfer Online at Shell,FALSE,823697000000.0,L58O2CQE91Z,583322000000.0,CNXAE3K0,13036.3,13086.0,1,,1,2025-12-04T14:55:07.833306
TXN000613,CUST0048,Grace,Hill,Male,Jacksonville,UK,Chicago,UK,Jacksonville,UK,2025-02-24 03:29:00,Transfer,14.49,USD,Starbucks,Food,Transfer Online at Starbucks,FALSE,273772000000.0,DJFAPA6TNII,347381000000.0,DHZFFMHSQMT,9734.51,9749.0,1,,1,2025-12-04T14:55:07.833306
TXN000614,CUST0058,Tyler,Young,Female,San Jose,UK,San Jose,UK,San Jose,UK,2025-02-24 07:34:00,Credit,280.75,USD,Target,Retail,Credit Online at Target,FALSE,366230000000.0,MY8TKXKROYO,,,9859.75,9579.0,1,,0,2025-12-04T14:55:07.833306
TXN000615,CUST0005,Chloe,Young,Male,Jacksonville,AUS,Los Angeles,AUS,Jacksonville,AUS,2025-02-24 11:39:00,Debit,138.19,USD,Target,Retail,Debit Online at Target,FALSE,405816000000.0,OBID4EWX,,,11556.81,11695.0,1,,0,2025-12-04T14:55:07.833306
TXN000616,CUST0024,Victoria,Jackson,Male,San Antonio,USA,San Francisco,UK,San Antonio,USA,2025-02-24 15:45:00,Credit,497.04,USD,CryptoExchange,Crypto,Credit Online at CryptoExchange,FALSE,766683000000.0,T05T6J0LOE9,,,3888.04,3391.0,0,Geographic mismatch: txn 3 000 km from login; Frequency burst: 5 txns in 1 min; Behavior deviation: unseen merchant category; Account compromise: failed logins then transfer,0,2025-12-04T14:55:07.833306
TXN000617,CUST0053,Elijah,Lewis,Female,San Diego,USA,Philadelphia,USA,San Diego,USA,2025-02-24 19:50:00,Credit,107.95,USD,McDonalds,Food,Credit Online at McDonalds,FALSE,499214000000.0,F0ICMHLCM19,,,4594.95,4487.0,1,,1,2025-12-04T14:55:07.833306
TXN000618,CUST0055,Logan,Sullivan,Female,Austin,UK,Austin,UK,Austin,UK,2025-02-24 23:55:00,Debit,200.37,USD,McDonalds,Food,Debit Online at McDonalds,FALSE,312380000000.0,66SKTJMN,,,8567.63,8768.0,1,,0,2025-12-04T14:55:07.833306
TXN000619,CUST0060,Elizabeth,Young,Female,Chicago,AUS,Austin,AUS,Chicago,AUS,2025-02-25 04:00:00,Transfer,120.27,USD,Amazon,Retail,Transfer Online at Amazon,FALSE,211694000000.0,YYD122DFABF,686212000000.0,17GNNGKJP8U,18079.73,18200.0,1,,1,2025-12-04T14:55:07.833306
TXN000620,CUST0056,Tyler,Lee,Female,Indianapolis,CAN,San Antonio,UK,Bangkok,CAN,2025-02-25 08:05:00,Transfer,1000.0,USD,UnknownElectronics,Electronics,Transfer Online at UnknownElectronics,FALSE,490269000000.0,J5JIV21O,184883000000.0,95TKFIXX3LE,5300.0,6300.0,0,Round-amount test charges then cash-out; Time anomaly: transaction at unusual hour; Frequency burst: 5 txns in 1 min,0,2025-12-04T14:55:07.833306
TXN000621,CUST0036,Jackson,Anderson,Male,Indianapolis,USA,Chicago,USA,Indianapolis,USA,2025-02-25 12:10:00,Transfer,196.95,USD,McDonalds,Food,Transfer Online at McDonalds,FALSE,360055000000.0,K0U6MQTDJN9,841842000000.0,MDNJH8N6,6353.05,6550.0,1,,0,2025-12-04T14:55:07.833306
TXN000622,CUST0057,Mateo,Torres,Male,Chicago,AUS,Chicago,AUS,Chicago,AUS,2025-02-25 16:15:00,Transfer,194.88,USD,Target,Retail,Transfer Online at Target,FALSE,102627000000.0,5I3CUP2P,894158000000.0,5D8ED3RNE2S,6957.12,7152.0,1,,1,2025-12-04T14:55:07.833306
TXN000623,CUST0019,Logan,Mitchell,Male,Dallas,UK,Los Angeles,UK,Dallas,UK,2025-02-25 20:20:00,Credit,68.3,USD,DoorDash,Food,Credit Online at DoorDash,FALSE,863594000000.0,6LTL4L1G,,,4132.3,4064.0,1,,0,2025-12-04T14:55:07.833306
TXN000624,CUST0047,Zoey,Mitchell,Female,San Diego,AUS,Dallas,AUS,San Diego,AUS,2025-02-26 00:25:00,Transfer,198.39,USD,Amazon,Retail,Transfer Online at Amazon,FALSE,276905000000.0,JEHJAES79MG,639300000000.0,UHFLKL44O2L,16914.61,17113.0,1,,1,2025-12-04T14:55:07.833306
TXN000625,CUST0069,Abigail,Harris,Female,Houston,AUS,Philadelphia,AUS,San Francisco,AUS,2025-02-26 04:30:00,Transfer,1198.84,USD,OffshoreBank,Banking,Transfer Online at OffshoreBank,FALSE,416633000000.0,9LHM5IMZ,287630000000.0,EJ2GBJUQ,10771.16,11970.0,0,Frequency burst: 5 txns in 1 min; Time anomaly: transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN000626,CUST0040,Sophia,Lewis,Female,San Diego,CAN,San Antonio,CAN,San Diego,CAN,2025-02-26 08:35:00,Transfer,276.97,USD,Apple,Electronics,Transfer Online at Apple,FALSE,864243000000.0,BVZL3ZIA1QT,837919000000.0,87C2KDWZCNO,7128.03,7405.0,1,,0,2025-12-04T14:55:07.833306
TXN000627,CUST0004,Liam,White,Male,San Antonio,AUS,New York,UK,Toronto,UK,2025-02-26 12:40:00,Transfer,1239.38,USD,CryptoExchange,Crypto,Transfer Online at CryptoExchange,FALSE,926565000000.0,M130EFPN,698161000000.0,M5JM1D6M,11423.62,12663.0,0,Dormant account large night debit; Account compromise: failed logins then transfer; Frequency burst: 5 txns in 1 min,0,2025-12-04T14:55:07.833306
TXN000628,CUST0048,Grace,Hill,Male,Jacksonville,UK,Jacksonville,UK,Jacksonville,UK,2025-02-26 16:45:00,Transfer,136.05,USD,McDonalds,Food,Transfer Online at McDonalds,FALSE,911548000000.0,B7K9XHAL,213989000000.0,AJO4FHKN89H,16176.95,16313.0,1,,0,2025-12-04T14:55:07.833306
TXN000629,CUST0015,Mason,Johnson,Female,Philadelphia,CAN,Houston,CAN,Philadelphia,CAN,2025-02-26 20:50:00,Transfer,19.12,USD,Netflix,Streaming,Transfer Online at Netflix,FALSE,905232000000.0,EHMTQIBQ,101418000000.0,A3JU4NN9,13227.88,13247.0,1,,1,2025-12-04T14:55:07.833306
TXN000630,CUST0027,Emily,White,Male,New York,AUS,Cape Town,CAN,New York,AUS,2025-02-27 00:55:00,Debit,902.62,USD,SuspiciousFintech,Fintech,Debit Online at SuspiciousFintech,FALSE,803187000000.0,EQ2MFEJM5UF,,,5781.38,6684.0,0,Behavior deviation: unseen merchant category; Geographic mismatch: txn 3 000 km from login,0,2025-12-04T14:55:07.833306
TXN000631,CUST0057,Mateo,Torres,Male,Chicago,AUS,San Diego,CAN,Chicago,AUS,2025-02-27 05:00:00,Transfer,1000.0,USD,UnknownElectronics,Electronics,Transfer Online at UnknownElectronics,FALSE,400416000000.0,XLUTHXPA,195670000000.0,VQFKH0Y7,4756.0,5756.0,0,Round-amount test charges then cash-out; Geographic mismatch: txn 3 000 km from login,0,2025-12-04T14:55:07.833306
TXN000632,CUST0014,Wyatt,Flores,Male,Columbus,AUS,Miami,USA,Sydney,USA,2025-02-27 09:05:00,Transfer,9529.91,USD,DarkWebMarket,Illicit,Transfer Online at DarkWebMarket,FALSE,385458000000.0,DTOGDWMF,354975000000.0,HDFP980EDTI,1832.09,11362.0,0,Frequency burst: 5 txns in 1 min; Amount spike: >10× typical spend,1,2025-12-04T14:55:07.833306
TXN000633,CUST0053,Elijah,Lewis,Female,San Diego,USA,San Jose,CAN,San Diego,USA,2025-02-27 13:10:00,Credit,4762.51,USD,HighValueJewelry,Jewelry,Credit Online at HighValueJewelry,FALSE,122239000000.0,G2AJU97L,,,24305.51,19543.0,0,Frequency burst: 5 txns in 1 min; Geographic mismatch: txn 3 000 km from login; Amount spike: >10× typical spend; Account compromise: failed logins then transfer,0,2025-12-04T14:55:07.833306
TXN000634,CUST0004,Liam,White,Male,San Antonio,AUS,Houston,AUS,San Antonio,AUS,2025-02-27 17:15:00,Transfer,282.98,USD,Apple,Electronics,Transfer Online at Apple,FALSE,880418000000.0,WJ77ME3N0R7,674085000000.0,FI030YAR,19201.02,19484.0,1,,0,2025-12-04T14:55:07.833306
TXN000635,CUST0014,Wyatt,Flores,Male,Columbus,AUS,Columbus,AUS,Columbus,AUS,2025-02-27 21:20:00,Credit,100.2,USD,Shell,Fuel,Credit Online at Shell,FALSE,613453000000.0,IF1T4OGKM8G,,,17485.2,17385.0,1,,0,2025-12-04T14:55:07.833306
TXN000636,CUST0022,Samuel,Hall,Male,Columbus,CAN,Chicago,CAN,Columbus,CAN,2025-02-28 01:25:00,Debit,74.69,USD,Netflix,Streaming,Debit Online at Netflix,FALSE,363640000000.0,Y72PPDDCIPK,,,5761.31,5836.0,1,,0,2025-12-04T14:55:07.833306
TXN000637,CUST0046,Elizabeth,Baker,Male,Philadelphia,CAN,Austin,CAN,Philadelphia,CAN,2025-02-28 05:30:00,Credit,297.09,USD,Shell,Fuel,Credit Online at Shell,FALSE,674067000000.0,LYTPJ9IM,,,13451.09,13154.0,1,,0,2025-12-04T14:55:07.833306
TXN000638,CUST0051,Luna,Chavez,Female,Indianapolis,CAN,Hong Kong,AUS,San Antonio,AUS,2025-02-28 09:35:00,Credit,4323.39,USD,HighValueJewelry,Jewelry,Credit Online at HighValueJewelry,FALSE,536845000000.0,6H7DLLHR,,,17710.39,13387.0,0,Amount spike: >10× typical spend; Behavior deviation: unseen merchant category; Dormant account large night debit,0,2025-12-04T14:55:07.833306
TXN000639,CUST0054,Aiden,Smith,Male,Dallas,AUS,Dallas,AUS,Dallas,AUS,2025-02-28 13:40:00,Credit,168.38,USD,Netflix,Streaming,Credit Online at Netflix,FALSE,280263000000.0,N9S3FN91269,,,15858.38,15690.0,1,,0,2025-12-04T14:55:07.833306
TXN000640,CUST0068,Delilah,Flores,Female,Phoenix,AUS,Singapore,AUS,Tokyo,AUS,2025-02-28 17:45:00,Debit,487.76,USD,HighValueJewelry,Jewelry,Debit Online at HighValueJewelry,TRUE,418102000000.0,OC8MNGR9MVW,,,6238.24,6726.0,0,Frequency burst: 5 txns in 1 min; Behavior deviation: unseen merchant category,0,2025-12-04T14:55:07.833306
TXN000641,CUST0073,Violet,Phillips,Male,Dallas,CAN,New York,CAN,Dallas,CAN,2025-02-28 21:50:00,Debit,262.15,USD,Apple,Electronics,Debit Online at Apple,FALSE,113980000000.0,MS53XEMUM6W,,,10687.85,10950.0,1,,0,2025-12-04T14:55:07.833306
TXN000642,CUST0023,Elijah,Rivera,Female,New York,AUS,Cape Town,USA,Philadelphia,UK,2025-03-01 01:56:00,Credit,1052.05,USD,CryptoExchange,Crypto,Credit Online at CryptoExchange,FALSE,876699000000.0,QQMH7J9W9P9,,,5372.05,4320.0,0,Frequency burst: 5 txns in 1 min; Behavior deviation: unseen merchant category; Time anomaly: transaction at unusual hour; High-risk corridor transfer to new receiver,0,2025-12-04T14:55:07.833306
TXN000643,CUST0032,Elizabeth,King,Male,Houston,CAN,Houston,CAN,Houston,CAN,2025-03-01 06:01:00,Credit,168.79,USD,Apple,Electronics,Credit Online at Apple,FALSE,304765000000.0,PMNYKXOZCQW,,,10781.79,10613.0,1,,0,2025-12-04T14:55:07.833306
TXN000644,CUST0033,Carter,Sanchez,Male,New York,USA,Toronto,AUS,Indianapolis,CAN,2025-03-01 10:06:00,Debit,1475.69,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,FALSE,989381000000.0,ZBGSRYJ6IM8,,,5525.31,7001.0,0,Account compromise: failed logins then transfer; High-risk corridor transfer to new receiver,0,2025-12-04T14:55:07.833306
TXN000645,CUST0041,Jack,Flores,Female,Philadelphia,UK,Mexico City,USA,Columbus,AUS,2025-03-01 14:11:00,Transfer,5969.13,USD,OffshoreBank,Banking,Transfer Online at OffshoreBank,FALSE,760780000000.0,SMKS1BP7,612508000000.0,XFC32VAW,10549.87,16519.0,0,Frequency burst: 5 txns in 1 min; Round-amount test charges then cash-out; Account compromise: failed logins then transfer; Time anomaly: transaction at unusual hour,1,2025-12-04T14:55:07.833306
TXN000646,CUST0007,Ava,Johnson,Female,Philadelphia,CAN,Phoenix,AUS,Melbourne,AUS,2025-03-01 18:16:00,Debit,543.2,USD,SuspiciousFintech,Fintech,Debit Online at SuspiciousFintech,FALSE,502712000000.0,CX7X4FSH,,,7550.8,8094.0,0,Behavior deviation: unseen merchant category; High-risk corridor transfer to new receiver,0,2025-12-04T14:55:07.833306
TXN000647,CUST0035,Sophia,Robinson,Male,Columbus,AUS,Los Angeles,UK,Cape Town,USA,2025-03-01 22:21:00,Transfer,681.55,USD,SketchyAirline,Travel,Transfer Online at SketchyAirline,FALSE,465963000000.0,RO20B6FZ26L,341324000000.0,O0F6F8TW,13242.45,13924.0,0,Time anomaly: transaction at unusual hour; High-risk corridor transfer to new receiver,0,2025-12-04T14:55:07.833306
TXN000648,CUST0058,Tyler,Young,Female,San Jose,UK,San Jose,UK,San Jose,UK,2025-03-02 02:26:00,Debit,42.0,USD,Starbucks,Food,Debit Online at Starbucks,FALSE,363267000000.0,9SKIRNJKI3D,,,9976.0,10018.0,1,,1,2025-12-04T14:55:07.833306
TXN000649,CUST0074,Grace,Lewis,Male,Austin,CAN,Los Angeles,CAN,Austin,CAN,2025-03-02 06:31:00,Transfer,249.19,USD,Walmart,Retail,Transfer Online at Walmart,FALSE,393706000000.0,57WWLM1Z,109218000000.0,OKPPR96S38A,2315.81,2565.0,1,,1,2025-12-04T14:55:07.833306
TXN000650,CUST0061,Abigail,Chavez,Female,San Jose,AUS,San Jose,AUS,San Jose,AUS,2025-03-02 10:36:00,Debit,77.13,USD,Target,Retail,Debit Online at Target,FALSE,974851000000.0,M49GEAYMX7J,,,14091.87,14169.0,1,,1,2025-12-04T14:55:07.833306
TXN000651,CUST0043,Isabella,Sanchez,Female,Dallas,CAN,Jacksonville,CAN,Dallas,CAN,2025-03-02 14:41:00,Transfer,141.01,USD,Apple,Electronics,Transfer Online at Apple,FALSE,194470000000.0,XGMPVG2O,266689000000.0,5T5IFNYT,10566.99,10708.0,1,,1,2025-12-04T14:55:07.833306
TXN000652,CUST0052,Sophia,Hall,Male,Houston,CAN,San Francisco,UK,Phoenix,AUS,2025-03-02 18:46:00,Transfer,521.25,USD,UnknownElectronics,Electronics,Transfer Online at UnknownElectronics,FALSE,771145000000.0,4WJFR7VH,413634000000.0,JOTDXCA0,14225.75,14747.0,0,Device mismatch: new device fingerprint; Dormant account large night debit; Time anomaly: transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN000653,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,Los Angeles,UK,Jacksonville,UK,2025-03-02 22:51:00,Transfer,188.61,USD,Apple,Electronics,Transfer Online at Apple,FALSE,725746000000.0,DHX5XLVGYCM,794661000000.0,L6360XG8,17330.39,17519.0,1,,1,2025-12-04T14:55:07.833306
TXN000654,CUST0006,Mason,Johnson,Male,Dallas,CAN,San Jose,CAN,Dallas,CAN,2025-03-03 02:56:00,Credit,169.15,USD,Shell,Fuel,Credit Online at Shell,FALSE,169416000000.0,K2KW7LLD,,,10586.15,10417.0,1,,0,2025-12-04T14:55:07.833306
TXN000655,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,Jacksonville,UK,Jacksonville,UK,2025-03-03 07:01:00,Debit,22.74,USD,DoorDash,Food,Debit Online at DoorDash,FALSE,998803000000.0,577XYVF4ADF,,,6389.26,6412.0,1,,1,2025-12-04T14:55:07.833306
TXN000656,CUST0009,Nora,King,Female,New York,UK,New York,UK,New York,UK,2025-03-03 11:06:00,Transfer,36.95,USD,Uber,Transport,Transfer Online at Uber,FALSE,986471000000.0,6KCIX52IY87,582574000000.0,GERRZL8A,11920.05,11957.0,1,,1,2025-12-04T14:55:07.833306
TXN000657,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,Philadelphia,UK,Jacksonville,UK,2025-03-03 15:11:00,Transfer,92.73,USD,Starbucks,Food,Transfer Online at Starbucks,FALSE,251240000000.0,76JPDF4S,543413000000.0,1MZWIB6Y,8374.27,8467.0,1,,1,2025-12-04T14:55:07.833306
TXN000658,CUST0068,Delilah,Flores,Female,Phoenix,AUS,Toronto,CAN,Berlin,UK,2025-03-03 19:16:00,Credit,981.43,USD,SketchyAirline,Travel,Credit Online at SketchyAirline,FALSE,465105000000.0,NLWYW52O1Z4,,,10834.43,9853.0,0,Time anomaly: transaction at unusual hour; Frequency burst: 5 txns in 1 min,0,2025-12-04T14:55:07.833306
TXN000659,CUST0045,Elijah,Morris,Male,Indianapolis,AUS,New York,USA,Indianapolis,AUS,2025-03-03 23:21:00,Debit,512.62,USD,SuspiciousFintech,Fintech,Debit Online at SuspiciousFintech,FALSE,363865000000.0,KQSQF46Z,,,14327.38,14840.0,0,Geographic mismatch: txn 3 000 km from login; Account compromise: failed logins then transfer; Dormant account large night debit,0,2025-12-04T14:55:07.833306
TXN000660,CUST0012,Logan,Morris,Male,Chicago,USA,New York,UK,Miami,AUS,2025-03-04 03:26:00,Credit,5000.0,USD,SuspiciousFintech,Fintech,Credit Online at SuspiciousFintech,FALSE,277089000000.0,RLCAD4QPRHM,,,10562.0,5562.0,0,Amount spike: >10× typical spend; Behavior deviation: unseen merchant category; High-risk corridor transfer to new receiver; Round-amount test charges then cash-out,0,2025-12-04T14:55:07.833306
TXN000661,CUST0003,Sebastian,King,Female,San Francisco,CAN,Jacksonville,USA,Columbus,CAN,2025-03-04 07:31:00,Transfer,8577.77,USD,SketchyAirline,Travel,Transfer Online at SketchyAirline,FALSE,801561000000.0,FBRETOMD,648368000000.0,YDUDNG3D,10335.23,18913.0,0,High-risk corridor transfer to new receiver; Round-amount test charges then cash-out; Frequency burst: 5 txns in 1 min,1,2025-12-04T14:55:07.833306
TXN000662,CUST0035,Sophia,Robinson,Male,Columbus,AUS,New York,USA,Dallas,UK,2025-03-04 11:36:00,Credit,5807.34,USD,LuxuryWatchCo,Luxury,Credit Online at LuxuryWatchCo,FALSE,270369000000.0,QKVU9M0Y,,,18873.34,13066.0,0,Amount spike: >10× typical spend; Dormant account large night debit; Account compromise: failed logins then transfer,1,2025-12-04T14:55:07.833306
TXN000663,CUST0033,Carter,Sanchez,Male,New York,USA,Houston,USA,New York,USA,2025-03-04 15:41:00,Transfer,196.52,USD,McDonalds,Food,Transfer Online at McDonalds,FALSE,342664000000.0,R1CJT1H5,497092000000.0,I1GG864JBSU,3919.48,4116.0,1,,1,2025-12-04T14:55:07.833306
TXN000664,CUST0050,Logan,Rivera,Male,Austin,UK,Los Angeles,UK,Austin,UK,2025-03-04 19:46:00,Credit,116.54,USD,Amazon,Retail,Credit Online at Amazon,FALSE,149117000000.0,9IPTTUXV37V,,,14877.54,14761.0,1,,0,2025-12-04T14:55:07.833306
TXN000665,CUST0072,Michael,Rodriguez,Female,Austin,CAN,New York,CAN,Austin,CAN,2025-03-04 23:51:00,Debit,38.29,USD,Target,Retail,Debit Online at Target,FALSE,380252000000.0,ZMK9LCYVIY3,,,10470.71,10509.0,1,,1,2025-12-04T14:55:07.833306
TXN000666,CUST0024,Victoria,Jackson,Male,San Antonio,USA,Los Angeles,USA,San Antonio,USA,2025-03-05 03:56:00,Credit,35.93,USD,Target,Retail,Credit Online at Target,FALSE,852398000000.0,7IQ20GZZ,,,9342.93,9307.0,1,,1,2025-12-04T14:55:07.833306
TXN000667,CUST0011,Isabella,Flores,Female,Indianapolis,CAN,Austin,CAN,Indianapolis,CAN,2025-03-05 08:02:00,Transfer,234.59,USD,Uber,Transport,Transfer Online at Uber,TRUE,312098000000.0,10TIOKUV,913145000000.0,SGQ6M4E7XUB,10053.41,10288.0,1,,0,2025-12-04T14:55:07.833306
TXN000668,CUST0058,Tyler,Young,Female,San Jose,UK,Chicago,UK,San Jose,UK,2025-03-05 12:07:00,Credit,32.94,USD,Uber,Transport,Credit Online at Uber,FALSE,827914000000.0,LBMVTBCR,,,12095.94,12063.0,1,,0,2025-12-04T14:55:07.833306
TXN000669,CUST0030,Mateo,Nelson,Female,Chicago,CAN,San Diego,CAN,Chicago,CAN,2025-03-05 16:12:00,Credit,111.88,USD,DoorDash,Food,Credit Online at DoorDash,FALSE,226786000000.0,BUCC7ION,,,15201.88,15090.0,1,,0,2025-12-04T14:55:07.833306
TXN000670,CUST0074,Grace,Lewis,Male,Austin,CAN,Dallas,CAN,Austin,CAN,2025-03-05 20:17:00,Credit,282.67,USD,Starbucks,Food,Credit Online at Starbucks,TRUE,526878000000.0,YHUDAPXU,,,18515.67,18233.0,1,,0,2025-12-04T14:55:07.833306
TXN000671,CUST0037,Riley,Edwards,Male,San Diego,UK,London,AUS,Jacksonville,UK,2025-03-06 00:22:00,Debit,8936.77,USD,HighValueJewelry,Jewelry,Debit Online at HighValueJewelry,FALSE,455620000000.0,ETW222U3Q7T,,,8907.23,17844.0,0,Account compromise: failed logins then transfer; Amount spike: >10× typical spend,1,2025-12-04T14:55:07.833306
TXN000672,CUST0001,Samuel,Anderson,Male,Austin,UK,Phoenix,UK,Austin,UK,2025-03-06 04:27:00,Debit,39.45,USD,Walmart,Retail,Debit Online at Walmart,FALSE,716485000000.0,N6J9UJNZ,,,2122.55,2162.0,1,,1,2025-12-04T14:55:07.833306
TXN000673,CUST0041,Jack,Flores,Female,Philadelphia,UK,Philadelphia,UK,Philadelphia,UK,2025-03-06 08:32:00,Transfer,39.11,USD,Shell,Fuel,Transfer Online at Shell,FALSE,726505000000.0,LSU6ONOX88R,737601000000.0,PPK1KDRO9FY,16246.89,16286.0,1,,0,2025-12-04T14:55:07.833306
TXN000674,CUST0048,Grace,Hill,Male,Jacksonville,UK,Columbus,UK,Jacksonville,UK,2025-03-06 12:37:00,Debit,185.48,USD,McDonalds,Food,Debit Online at McDonalds,FALSE,883119000000.0,34JL6815FV4,,,7994.52,8180.0,1,,0,2025-12-04T14:55:07.833306
TXN000675,CUST0021,Emma,Smith,Male,San Antonio,CAN,Phoenix,CAN,San Antonio,CAN,2025-03-06 16:42:00,Debit,221.88,USD,Apple,Electronics,Debit Online at Apple,FALSE,813048000000.0,TOJLWJQF,,,13389.12,13611.0,1,,0,2025-12-04T14:55:07.833306
TXN000676,CUST0022,Samuel,Hall,Male,Columbus,CAN,Dallas,CAN,Columbus,CAN,2025-03-06 20:47:00,Debit,289.22,USD,DoorDash,Food,Debit Online at DoorDash,FALSE,525681000000.0,34I3TU5D,,,16544.78,16834.0,1,,0,2025-12-04T14:55:07.833306
TXN000677,CUST0072,Michael,Rodriguez,Female,Austin,CAN,Dallas,CAN,Austin,CAN,2025-03-07 00:52:00,Debit,88.02,USD,Apple,Electronics,Debit Online at Apple,FALSE,386854000000.0,D51W6Y2V,,,8735.98,8824.0,1,,0,2025-12-04T14:55:07.833306
TXN000678,CUST0016,Hannah,Rivera,Female,Columbus,USA,Chicago,AUS,Columbus,USA,2025-03-07 04:57:00,Credit,2595.42,USD,UnknownElectronics,Electronics,Credit Online at UnknownElectronics,FALSE,836657000000.0,V8CN2RMG,,,9651.42,7056.0,0,Time anomaly: transaction at unusual hour; High-risk corridor transfer to new receiver; Round-amount test charges then cash-out; Geographic mismatch: txn 3 000 km from login,0,2025-12-04T14:55:07.833306
TXN000679,CUST0040,Sophia,Lewis,Female,San Diego,CAN,Philadelphia,CAN,San Diego,CAN,2025-03-07 09:02:00,Transfer,116.96,USD,Uber,Transport,Transfer Online at Uber,FALSE,537012000000.0,QVL20GTBLSD,935178000000.0,O3ZWUV6Y,2496.04,2613.0,1,,0,2025-12-04T14:55:07.833306
TXN000680,CUST0040,Sophia,Lewis,Female,San Diego,CAN,San Antonio,UK,Indianapolis,CAN,2025-03-07 13:07:00,Credit,7506.67,USD,HighValueJewelry,Jewelry,Credit Online at HighValueJewelry,FALSE,691569000000.0,GGCXVEASXI3,,,19474.67,11968.0,0,Device mismatch: new device fingerprint; Account compromise: failed logins then transfer; Amount spike: >10× typical spend,1,2025-12-04T14:55:07.833306
TXN000681,CUST0020,Isabella,Rodriguez,Male,Philadelphia,USA,Jacksonville,USA,Philadelphia,USA,2025-03-07 17:12:00,Debit,294.43,USD,Target,Retail,Debit Online at Target,FALSE,717263000000.0,P65DZCQZU57,,,4276.57,4571.0,1,,0,2025-12-04T14:55:07.833306
TXN000682,CUST0030,Mateo,Nelson,Female,Chicago,CAN,Indianapolis,USA,San Antonio,USA,2025-03-07 21:17:00,Credit,8708.31,USD,UnknownElectronics,Electronics,Credit Online at UnknownElectronics,FALSE,107073000000.0,WVKRZI8N30P,,,11482.31,2774.0,0,Account compromise: failed logins then transfer; Amount spike: >10× typical spend,1,2025-12-04T14:55:07.833306
TXN000683,CUST0060,Elizabeth,Young,Female,Chicago,AUS,Bangkok,AUS,Zurich,AUS,2025-03-08 01:22:00,Debit,1000.0,USD,CryptoExchange,Crypto,Debit Online at CryptoExchange,FALSE,433295000000.0,ATBHC1WNQSL,,,18479.0,19479.0,0,Frequency burst: 5 txns in 1 min; Behavior deviation: unseen merchant category; Round-amount test charges then cash-out; Dormant account large night debit,0,2025-12-04T14:55:07.833306
TXN000684,CUST0012,Logan,Morris,Male,Chicago,USA,Phoenix,USA,Chicago,USA,2025-03-08 05:27:00,Debit,81.24,USD,Shell,Fuel,Debit Online at Shell,FALSE,386010000000.0,4WKND12I,,,19683.76,19765.0,1,,0,2025-12-04T14:55:07.833306
