TransactionID,CustomerID,FirstName,LastName,Gender,HomeCity,HomeCountry,TransactionLocationCity,TransactionLocationCountry,LoginLocationCity,LoginLocationCountry,DateTime,Type,Amount,Currency,Merchant,Category,Description,IsByCheck,AccountNumber,SWIFT_BIC,ReceiverAccount,ReceiverSWIFT,BalanceAfter,AvgDailyBalance,Legitimate,FraudReason
TXN000231,CUST0024,Victoria,Jackson,Male,San Antonio,USA,San Antonio,USA,San Antonio,USA,12/21/2024 3:25,Debit,112.84,USD,Target,Retail,Debit Online at Target,0,2.77403E+11,40AQ15O2NQW,,,12739.16,10536,1,
TXN000232,CUST0024,Victoria,Jackson,Male,San Antonio,USA,Tokyo,UK,San Jose,AUS,12/21/2024 7:30,Transfer,1007.87,USD,LuxuryWatchCo,Luxury,Transfer Online at LuxuryWatchCo,0,5.21383E+11,QBNXZU1EMTX,7.3369E+11,2C50B8Y5,11731.29,10536,0,High-risk corridor transfer to unseen receiver
TXN000233,CUST0024,Victoria,Jackson,Male,San Antonio,USA,Jacksonville,USA,San Antonio,USA,12/21/2024 11:35,Transfer,152.32,USD,Target,Retail,Transfer Online at Target,0,8.4217E+11,G5DOG8CF,8.49487E+11,JCMRSEZYTKW,11578.97,10536,1,
TXN000234,CUST0024,Victoria,Jackson,Male,San Antonio,USA,San Diego,AUS,New York,UK,12/21/2024 15:40,Transfer,1145.95,USD,CryptoExchange,Crypto,Transfer Online at CryptoExchange,0,4.59862E+11,VZ4QKE2GJR8,6.20258E+11,P0AGA24SMUX,10433.02,10536,0,Round-amount test charges then big transfer
TXN000235,CUST0024,Victoria,Jackson,Male,San Antonio,USA,Chicago,USA,San Antonio,USA,12/21/2024 19:45,Debit,112.31,USD,Target,Retail,Debit Online at Target,0,2.98794E+11,4YXFIBLE,,,10320.71,10536,1,
TXN000236,CUST0024,Victoria,Jackson,Male,San Antonio,USA,San Antonio,USA,San Antonio,USA,12/21/2024 23:50,Transfer,95.45,USD,Shell,Fuel,Transfer Online at Shell,0,6.58241E+11,XK6819Y207M,5.08657E+11,TFK7ORFQLA0,10225.26,10536,1,
TXN000237,CUST0024,Victoria,Jackson,Male,San Antonio,USA,Phoenix,AUS,San Jose,USA,12/22/2024 3:55,Transfer,1646.32,USD,HighValueJewelry,Jewelry,Transfer Online at HighValueJewelry,0,5.93275E+11,9ORVSCYO,4.92757E+11,LVHS21HD,8578.94,10536,0,Round-amount test charges then big transfer
TXN000238,CUST0024,Victoria,Jackson,Male,San Antonio,USA,Jacksonville,CAN,San Antonio,USA,12/22/2024 8:00,Credit,988.97,USD,HighValueJewelry,Jewelry,Credit Online at HighValueJewelry,0,7.17935E+11,H50OPF06,,,9567.91,10536,0,Dormant account large night debit
TXN000239,CUST0024,Victoria,Jackson,Male,San Antonio,USA,Sydney,AUS,San Antonio,USA,12/22/2024 12:05,Credit,703.92,USD,HighValueJewelry,Jewelry,Credit Online at HighValueJewelry,0,6.79252E+11,C81DO6OUZ1E,,,10271.83,10536,0,Account takeover: location mismatch at unusual hour
TXN000240,CUST0024,Victoria,Jackson,Male,San Antonio,USA,San Diego,USA,San Antonio,USA,12/22/2024 16:10,Transfer,105.95,USD,Uber,Transport,Transfer Online at Uber,0,2.95065E+11,6XB1R8VNRPJ,6.09984E+11,AAJ84RX6,10165.88,10536,1,
TXN000241,CUST0025,Nora,Baker,Male,Philadelphia,USA,Singapore,AUS,Philadelphia,USA,12/22/2024 20:15,Transfer,1048.93,USD,LuxuryWatchCo,Luxury,Transfer Online at LuxuryWatchCo,0,5.53054E+11,7FHS32UY84Z,4.54523E+11,3YKYYDU3ASN,6170.07,6756,0,New country & high-value first-time spend
TXN000242,CUST0025,Nora,Baker,Male,Philadelphia,USA,Chicago,CAN,New York,AUS,12/23/2024 0:20,Credit,941.51,USD,LuxuryWatchCo,Luxury,Credit Online at LuxuryWatchCo,0,9.98245E+11,6V1MZB3I4FI,,,7111.58,6756,0,Dormant account large night debit
TXN000243,CUST0025,Nora,Baker,Male,Philadelphia,USA,San Antonio,USA,Philadelphia,USA,12/23/2024 4:25,Debit,64.19,USD,Starbucks,Food,Debit Online at Starbucks,0,6.31608E+11,BD2SCEJCY12,,,7047.39,6756,1,
TXN000244,CUST0025,Nora,Baker,Male,Philadelphia,USA,San Diego,CAN,New York,USA,12/23/2024 8:30,Transfer,1131,USD,CryptoExchange,Crypto,Transfer Online at CryptoExchange,0,6.91649E+11,9DHSZNVP,7.3973E+11,M42WSC31TZ8,5916.39,6756,0,Velocity burst: many small debits in short window
TXN000245,CUST0025,Nora,Baker,Male,Philadelphia,USA,Indianapolis,UK,Philadelphia,USA,12/23/2024 12:35,Credit,1406.07,USD,CryptoExchange,Crypto,Credit Online at CryptoExchange,0,4.47826E+11,QSRNKZCR,,,7322.46,6756,0,Account takeover: location mismatch at unusual hour
TXN000246,CUST0025,Nora,Baker,Male,Philadelphia,USA,Phoenix,USA,Philadelphia,USA,12/23/2024 16:40,Transfer,99.81,USD,Walmart,Retail,Transfer Online at Walmart,0,2.29214E+11,OZ906GNH,4.19577E+11,GC4RYG9RDPX,7222.65,6756,1,
TXN000247,CUST0025,Nora,Baker,Male,Philadelphia,USA,Indianapolis,CAN,Philadelphia,USA,12/23/2024 20:45,Transfer,1416.4,USD,UnknownElectronics,Electronics,Transfer Online at UnknownElectronics,0,6.47563E+11,WEDBCY8N,8.84969E+11,127MY89SFQE,5806.25,6756,0,Round-amount test charges then big transfer
TXN000248,CUST0025,Nora,Baker,Male,Philadelphia,USA,Philadelphia,USA,Philadelphia,USA,12/24/2024 0:50,Debit,66.65,USD,Walmart,Retail,Debit Online at Walmart,0,9.44047E+11,2HXRJM4T8BP,,,5739.6,6756,1,
TXN000249,CUST0025,Nora,Baker,Male,Philadelphia,USA,Indianapolis,USA,Philadelphia,USA,12/24/2024 4:55,Transfer,99.06,USD,Amazon,Retail,Transfer Online at Amazon,1,6.54722E+11,OR8WM9LB,7.10645E+11,5FPLO1URTTQ,5640.54,6756,1,
TXN000250,CUST0025,Nora,Baker,Male,Philadelphia,USA,Jacksonville,USA,Philadelphia,USA,12/24/2024 9:00,Debit,141.23,USD,Starbucks,Food,Debit Online at Starbucks,0,4.76347E+11,DMMMXIXV6CK,,,5499.31,6756,1,
TXN000251,CUST0026,Abigail,White,Male,Dallas,UK,Houston,UK,Dallas,UK,12/24/2024 13:05,Transfer,146.16,USD,Walmart,Retail,Transfer Online at Walmart,0,2.02899E+11,VJUTPMC3,5.00718E+11,HW9C4HJKU2W,9221.84,10285,1,
TXN000252,CUST0026,Abigail,White,Male,Dallas,UK,Toronto,CAN,Dallas,UK,12/24/2024 17:10,Credit,1073.41,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,8.36386E+11,5WSGRX37,,,10295.25,10285,0,Round-amount test charges then big transfer
TXN000253,CUST0026,Abigail,White,Male,Dallas,UK,Singapore,CAN,Tokyo,USA,12/24/2024 21:15,Debit,1541.93,USD,UnknownElectronics,Electronics,Debit Online at UnknownElectronics,0,3.62628E+11,014O46W4,,,8753.32,10285,0,Negative balance overdraft abuse
TXN000254,CUST0026,Abigail,White,Male,Dallas,UK,Columbus,UK,Dallas,UK,12/25/2024 1:20,Debit,141.54,USD,DoorDash,Food,Debit Online at DoorDash,0,2.63696E+11,A2LR9P6H,,,8611.78,10285,1,
TXN000255,CUST0026,Abigail,White,Male,Dallas,UK,San Jose,AUS,Melbourne,USA,12/25/2024 5:25,Debit,570.31,USD,CryptoExchange,Crypto,Debit Online at CryptoExchange,0,1.94045E+11,V56ONXD70FE,,,8041.47,10285,0,"Location triangle mismatch (home, login, txn all far apart)"
TXN000256,CUST0026,Abigail,White,Male,Dallas,UK,San Jose,UK,Dallas,UK,12/25/2024 9:30,Transfer,128.76,USD,Walmart,Retail,Transfer Online at Walmart,0,2.89437E+11,8PJVRN8L,3.58086E+11,1L30307H,7912.71,10285,1,
TXN000257,CUST0026,Abigail,White,Male,Dallas,UK,Dallas,UK,Dallas,UK,12/25/2024 13:36,Transfer,145.32,USD,Netflix,Streaming,Transfer Online at Netflix,0,8.72916E+11,6YTIPA877K7,1.22798E+11,4X7Y2ITL,7767.39,10285,1,
TXN000258,CUST0026,Abigail,White,Male,Dallas,UK,Philadelphia,CAN,Singapore,AUS,12/25/2024 17:41,Credit,796.14,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,9.58234E+11,QO4Z533ZSMV,,,8563.53,10285,0,"Impossible travel (login & txn different continents, 30 min gap)"
TXN000259,CUST0026,Abigail,White,Male,Dallas,UK,Dallas,UK,Dallas,UK,12/25/2024 21:46,Debit,121.69,USD,DoorDash,Food,Debit Online at DoorDash,0,8.07772E+11,AHKUDIZ1,,,8441.84,10285,1,
TXN000260,CUST0026,Abigail,White,Male,Dallas,UK,Berlin,CAN,Columbus,AUS,12/26/2024 1:51,Transfer,1589.31,USD,CryptoExchange,Crypto,Transfer Online at CryptoExchange,0,3.51799E+11,9HZGOPJD,8.52364E+11,2HOG585I87X,6852.53,10285,0,"Location triangle mismatch (home, login, txn all far apart)"
TXN000261,CUST0027,Emily,White,Male,New York,AUS,Philadelphia,USA,New York,AUS,12/26/2024 5:56,Debit,644.56,USD,CryptoExchange,Crypto,Debit Online at CryptoExchange,0,3.7448E+11,UXDQ59OHNPV,,,8716.44,9182,0,High-risk corridor transfer to unseen receiver
TXN000262,CUST0027,Emily,White,Male,New York,AUS,New York,AUS,New York,AUS,12/26/2024 10:01,Transfer,77.22,USD,Target,Retail,Transfer Online at Target,0,3.84238E+11,S75ELTFE,7.70001E+11,ASN9YE6B,8639.22,9182,1,
TXN000263,CUST0027,Emily,White,Male,New York,AUS,San Jose,UK,New York,AUS,12/26/2024 14:06,Credit,714.39,USD,CryptoExchange,Crypto,Credit Online at CryptoExchange,0,7.71145E+11,SPF0R8U7WPG,,,9353.61,9182,0,Round-amount test charges then big transfer
TXN000264,CUST0027,Emily,White,Male,New York,AUS,Zurich,CAN,New York,AUS,12/26/2024 18:11,Credit,471.02,USD,CryptoExchange,Crypto,Credit Online at CryptoExchange,0,1.45075E+11,MZRR45ED5GG,,,9824.63,9182,0,"Location triangle mismatch (home, login, txn all far apart)"
TXN000265,CUST0027,Emily,White,Male,New York,AUS,New York,AUS,New York,AUS,12/26/2024 22:16,Debit,77.68,USD,Amazon,Retail,Debit Online at Amazon,0,3.0002E+11,7IRDLK9EN7D,,,9746.95,9182,1,
TXN000266,CUST0027,Emily,White,Male,New York,AUS,Indianapolis,AUS,New York,AUS,12/27/2024 2:21,Transfer,38.14,USD,Shell,Fuel,Transfer Online at Shell,0,3.32484E+11,2K20TVDJ,3.9616E+11,LBWQ8962,9708.81,9182,1,
TXN000267,CUST0027,Emily,White,Male,New York,AUS,New York,AUS,New York,AUS,12/27/2024 6:26,Transfer,42.6,USD,Apple,Electronics,Transfer Online at Apple,0,5.07301E+11,R5RUP13W,8.09893E+11,ERP3LYEX,9666.21,9182,1,
TXN000268,CUST0027,Emily,White,Male,New York,AUS,Dallas,AUS,New York,AUS,12/27/2024 10:31,Debit,42.88,USD,Apple,Electronics,Debit Online at Apple,0,2.70569E+11,SXDQC2K9YKI,,,9623.33,9182,1,
TXN000269,CUST0027,Emily,White,Male,New York,AUS,Toronto,USA,Zurich,USA,12/27/2024 14:36,Credit,767.77,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,8.27845E+11,MV1A0Q24BOZ,,,10391.1,9182,0,Negative balance overdraft abuse
TXN000270,CUST0027,Emily,White,Male,New York,AUS,Singapore,UK,New York,AUS,12/27/2024 18:41,Credit,887.55,USD,UnknownElectronics,Electronics,Credit Online at UnknownElectronics,0,9.92801E+11,HC9JYPAO,,,11278.65,9182,0,High-risk corridor transfer to unseen receiver
TXN000271,CUST0028,Noel,White,Female,San Diego,AUS,Phoenix,UK,San Diego,AUS,12/27/2024 22:46,Debit,1171.68,USD,CryptoExchange,Crypto,Debit Online at CryptoExchange,0,6.10112E+11,RAFFZ8Q4,,,10299.32,9176,0,Negative balance overdraft abuse
TXN000272,CUST0028,Noel,White,Female,San Diego,AUS,Sydney,CAN,San Diego,AUS,12/28/2024 2:51,Debit,811.32,USD,CryptoExchange,Crypto,Debit Online at CryptoExchange,0,5.75509E+11,40VTKRRVWY3,,,9488,9176,0,"Impossible travel (login & txn different continents, 30 min gap)"
TXN000273,CUST0028,Noel,White,Female,San Diego,AUS,Dallas,AUS,San Diego,AUS,12/28/2024 6:56,Transfer,156.57,USD,Target,Retail,Transfer Online at Target,0,4.72309E+11,EKZ83Y0224W,5.58051E+11,EWXQPF0QPSV,9331.43,9176,1,
TXN000274,CUST0028,Noel,White,Female,San Diego,AUS,Phoenix,USA,San Diego,AUS,12/28/2024 11:01,Credit,1411.17,USD,LuxuryWatchCo,Luxury,Credit Online at LuxuryWatchCo,0,6.45434E+11,IU9MJYG4S3M,,,10742.6,9176,0,Suspicious merchant never used before
TXN000275,CUST0028,Noel,White,Female,San Diego,AUS,Toronto,USA,San Diego,AUS,12/28/2024 15:06,Credit,843.98,USD,UnknownElectronics,Electronics,Credit Online at UnknownElectronics,0,3.9445E+11,45VDB828,,,11586.58,9176,0,Dormant account large night debit
TXN000276,CUST0028,Noel,White,Female,San Diego,AUS,San Diego,AUS,San Diego,AUS,12/28/2024 19:11,Debit,163.04,USD,Shell,Fuel,Debit Online at Shell,0,7.92207E+11,56FKPS0D,,,11423.54,9176,1,
TXN000277,CUST0028,Noel,White,Female,San Diego,AUS,Phoenix,USA,San Francisco,AUS,12/28/2024 23:16,Debit,982.97,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,4.75697E+11,SDN1MXF1PI2,,,10440.57,9176,0,"Impossible travel (login & txn different continents, 30 min gap)"
TXN000278,CUST0028,Noel,White,Female,San Diego,AUS,Dallas,AUS,San Diego,AUS,12/29/2024 3:21,Transfer,174.21,USD,Apple,Electronics,Transfer Online at Apple,0,8.26009E+11,6CWZXSKO,2.60815E+11,ZSCMO1PO,10266.36,9176,1,
TXN000279,CUST0028,Noel,White,Female,San Diego,AUS,San Diego,AUS,San Diego,AUS,12/29/2024 7:26,Transfer,157.27,USD,Netflix,Streaming,Transfer Online at Netflix,0,6.88569E+11,OZ5STHSLMWA,8.6943E+11,QHT2XZ52OHK,10109.09,9176,1,
TXN000280,CUST0028,Noel,White,Female,San Diego,AUS,Phoenix,AUS,San Diego,AUS,12/29/2024 11:31,Transfer,111.17,USD,Netflix,Streaming,Transfer Online at Netflix,0,5.98239E+11,929U6WTVMK2,9.03633E+11,4JSE17QU,9997.92,9176,1,
TXN000281,CUST0029,Lily,Mitchell,Male,Austin,AUS,Zurich,USA,Austin,AUS,12/29/2024 15:36,Transfer,1843.91,USD,HighValueJewelry,Jewelry,Transfer Online at HighValueJewelry,0,2.437E+11,ZQBFU7E4,7.16707E+11,5VW9Y80PFSR,6310.09,5784,0,Dormant account large night debit
TXN000282,CUST0029,Lily,Mitchell,Male,Austin,AUS,New York,AUS,Austin,AUS,12/29/2024 19:41,Debit,121.83,USD,Apple,Electronics,Debit Online at Apple,0,4.32321E+11,R2FVB66H3RE,,,6188.26,5784,1,
TXN000283,CUST0029,Lily,Mitchell,Male,Austin,AUS,San Diego,AUS,Austin,AUS,12/29/2024 23:47,Transfer,183.93,USD,Apple,Electronics,Transfer Online at Apple,0,7.85754E+11,N6MBYPJDFAW,4.73234E+11,RZV1SQQQ5L2,6004.33,5784,1,
TXN000284,CUST0029,Lily,Mitchell,Male,Austin,AUS,Columbus,AUS,Austin,AUS,12/30/2024 3:52,Debit,145.57,USD,Amazon,Retail,Debit Online at Amazon,0,6.95363E+11,8S1SAXT8,,,5858.76,5784,1,
TXN000285,CUST0029,Lily,Mitchell,Male,Austin,AUS,Indianapolis,AUS,Austin,AUS,12/30/2024 7:57,Transfer,106.42,USD,Uber,Transport,Transfer Online at Uber,0,4.14255E+11,G1F8YC8G,7.68011E+11,OB5APO4LJED,5752.34,5784,1,
TXN000286,CUST0029,Lily,Mitchell,Male,Austin,AUS,Houston,CAN,Austin,AUS,12/30/2024 12:02,Credit,1017.23,USD,LuxuryWatchCo,Luxury,Credit Online at LuxuryWatchCo,0,1.56354E+11,IVISS8JL,,,6769.57,5784,0,Dormant account large night debit
TXN000287,CUST0029,Lily,Mitchell,Male,Austin,AUS,New York,CAN,New York,UK,12/30/2024 16:07,Transfer,691.64,USD,HighValueJewelry,Jewelry,Transfer Online at HighValueJewelry,0,3.69647E+11,8TB38WXGC7J,9.38577E+11,KODWH8N9,6077.93,5784,0,Negative balance overdraft abuse
TXN000288,CUST0029,Lily,Mitchell,Male,Austin,AUS,Austin,AUS,Austin,AUS,12/30/2024 20:12,Transfer,199.91,USD,Starbucks,Food,Transfer Online at Starbucks,1,9.8458E+11,58W9ZJXLH8L,6.8729E+11,KOEFUKPV,5878.02,5784,1,
TXN000289,CUST0029,Lily,Mitchell,Male,Austin,AUS,New York,UK,Austin,AUS,12/31/2024 0:17,Transfer,1505.02,USD,CryptoExchange,Crypto,Transfer Online at CryptoExchange,0,7.60684E+11,N439ENGA01Y,8.76086E+11,1T2XCB3YYM3,4373,5784,0,"Impossible travel (login & txn different continents, 30 min gap)"
TXN000290,CUST0029,Lily,Mitchell,Male,Austin,AUS,Melbourne,UK,Austin,AUS,12/31/2024 4:22,Debit,868.12,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,4.99291E+11,K6ZHH3O5,,,3504.88,5784,0,Account takeover: location mismatch at unusual hour
TXN000291,CUST0030,Mateo,Nelson,Female,Chicago,CAN,Paris,USA,Columbus,AUS,12/31/2024 8:27,Credit,1280.24,USD,HighValueJewelry,Jewelry,Credit Online at HighValueJewelry,0,6.13327E+11,N15IKPQAHCU,,,7345.24,6544,0,Round-amount test charges then big transfer
TXN000292,CUST0030,Mateo,Nelson,Female,Chicago,CAN,San Francisco,USA,San Antonio,CAN,12/31/2024 12:32,Credit,1683.78,USD,CryptoExchange,Crypto,Credit Online at CryptoExchange,0,2.05765E+11,R3VWMJDI,,,9029.02,6544,0,Dormant account large night debit
TXN000293,CUST0030,Mateo,Nelson,Female,Chicago,CAN,Miami,USA,Dubai,AUS,12/31/2024 16:37,Transfer,1496.5,USD,LuxuryWatchCo,Luxury,Transfer Online at LuxuryWatchCo,0,7.89818E+11,CYUKND1IVXA,1.9073E+11,7N6Y2C2B,7532.52,6544,0,New country & high-value first-time spend
TXN000294,CUST0030,Mateo,Nelson,Female,Chicago,CAN,San Jose,CAN,Chicago,CAN,12/31/2024 20:42,Debit,141.3,USD,Netflix,Streaming,Debit Online at Netflix,0,8.42761E+11,QLGDVC2G,,,7391.22,6544,1,
TXN000295,CUST0030,Mateo,Nelson,Female,Chicago,CAN,Phoenix,CAN,Chicago,CAN,1/1/2025 0:47,Transfer,118.42,USD,Starbucks,Food,Transfer Online at Starbucks,0,9.52728E+11,FLMNAVYC,3.03773E+11,EBEVSXMV,7272.8,6544,1,
TXN000296,CUST0030,Mateo,Nelson,Female,Chicago,CAN,San Francisco,UK,Chicago,CAN,1/1/2025 4:52,Transfer,1540.87,USD,UnknownElectronics,Electronics,Transfer Online at UnknownElectronics,0,9.71346E+11,R7WYQHR1,1.76387E+11,GRYQY4UMKLD,5731.93,6544,0,Account takeover: location mismatch at unusual hour
TXN000297,CUST0030,Mateo,Nelson,Female,Chicago,CAN,Chicago,CAN,Chicago,CAN,1/1/2025 8:57,Transfer,55.77,USD,Netflix,Streaming,Transfer Online at Netflix,1,8.91399E+11,MTGA46AY,1.31602E+11,FPW6M9HK,5676.16,6544,1,
TXN000298,CUST0030,Mateo,Nelson,Female,Chicago,CAN,San Diego,UK,Chicago,CAN,1/1/2025 13:02,Credit,918.04,USD,LuxuryWatchCo,Luxury,Credit Online at LuxuryWatchCo,0,6.79568E+11,5CF72GNNV9I,,,6594.2,6544,0,Dormant account large night debit
TXN000299,CUST0030,Mateo,Nelson,Female,Chicago,CAN,Chicago,CAN,Chicago,CAN,1/1/2025 17:07,Transfer,149.89,USD,Starbucks,Food,Transfer Online at Starbucks,0,9.27404E+11,RQLNZZRJO7V,9.74582E+11,5485HCQXCS1,6444.31,6544,1,
TXN000300,CUST0030,Mateo,Nelson,Female,Chicago,CAN,Chicago,CAN,Chicago,CAN,1/1/2025 21:12,Transfer,57.83,USD,Starbucks,Food,Transfer Online at Starbucks,0,6.64639E+11,PQO2LNGIXMC,7.28685E+11,7NTEDQMV,6386.48,6544,1,
TXN000301,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,New York,CAN,Jacksonville,UK,1/2/2025 1:17,Credit,1032.53,USD,UnknownElectronics,Electronics,Credit Online at UnknownElectronics,0,7.39185E+11,QS1FOI0R,,,14978.53,14126,0,Dormant account large night debit
TXN000302,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,Jacksonville,UK,Jacksonville,UK,1/2/2025 5:22,Transfer,95.02,USD,Walmart,Retail,Transfer Online at Walmart,0,5.65657E+11,1YKVUBF99U2,9.4795E+11,HQUNUE7A34M,14883.51,14126,1,
TXN000303,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,Jacksonville,UK,Jacksonville,UK,1/2/2025 9:27,Transfer,108.93,USD,Walmart,Retail,Transfer Online at Walmart,0,3.54287E+11,XCCSG4OFDTR,4.61244E+11,XKGYG3VAH6N,14774.58,14126,1,
TXN000304,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,Jacksonville,UK,Jacksonville,UK,1/2/2025 13:32,Debit,107.58,USD,Walmart,Retail,Debit Online at Walmart,0,8.80902E+11,FULHZQH9Q3V,,,14667,14126,1,
TXN000305,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,Sydney,CAN,Jacksonville,UK,1/2/2025 17:37,Debit,583.25,USD,UnknownElectronics,Electronics,Debit Online at UnknownElectronics,0,8.09906E+11,M42O34OGWPN,,,14083.75,14126,0,Suspicious merchant never used before
TXN000306,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,Houston,CAN,Los Angeles,CAN,1/2/2025 21:42,Credit,867.86,USD,CryptoExchange,Crypto,Credit Online at CryptoExchange,0,4.20137E+11,Z0HR9T9C,,,14951.61,14126,0,Velocity burst: many small debits in short window
TXN000307,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,Jacksonville,UK,Jacksonville,UK,1/3/2025 1:47,Debit,78.15,USD,Apple,Electronics,Debit Online at Apple,0,8.00394E+11,N04OAE7L0RC,,,14873.46,14126,1,
TXN000308,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,London,USA,Jacksonville,UK,1/3/2025 5:53,Debit,879.46,USD,CryptoExchange,Crypto,Debit Online at CryptoExchange,0,7.65798E+11,GE0GYAJP,,,13994,14126,0,High-risk corridor transfer to unseen receiver
TXN000309,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,Columbus,UK,Jacksonville,UK,1/3/2025 9:58,Debit,94.58,USD,Amazon,Retail,Debit Online at Amazon,0,9.91785E+11,OLBA117N,,,13899.42,14126,1,
TXN000310,CUST0031,Sebastian,Nelson,Male,Jacksonville,UK,San Francisco,USA,Columbus,CAN,1/3/2025 14:03,Debit,400.37,USD,CryptoExchange,Crypto,Debit Online at CryptoExchange,0,9.76588E+11,0BS3LWW7,,,13499.05,14126,0,New country & high-value first-time spend
TXN000311,CUST0032,Elizabeth,King,Male,Houston,CAN,Melbourne,UK,Houston,CAN,1/3/2025 18:08,Transfer,572.4,USD,HighValueJewelry,Jewelry,Transfer Online at HighValueJewelry,0,1.18619E+11,NXIV9IW6L01,2.07198E+11,9ZY9YLW5L4R,9608.6,11132,0,Negative balance overdraft abuse
TXN000312,CUST0032,Elizabeth,King,Male,Houston,CAN,Jacksonville,UK,Houston,CAN,1/3/2025 22:13,Credit,382.98,USD,LuxuryWatchCo,Luxury,Credit Online at LuxuryWatchCo,0,3.57861E+11,0LKX1S9XKA4,,,9991.58,11132,0,Velocity burst: many small debits in short window
TXN000313,CUST0032,Elizabeth,King,Male,Houston,CAN,Toronto,USA,Paris,CAN,1/4/2025 2:18,Transfer,525.92,USD,OffshoreBank,Banking,Transfer Online at OffshoreBank,0,2.89373E+11,IC0LZIGI,4.54427E+11,PA5CGWFH,9465.66,11132,0,Account takeover: location mismatch at unusual hour
TXN000314,CUST0032,Elizabeth,King,Male,Houston,CAN,Houston,CAN,Houston,CAN,1/4/2025 6:23,Debit,108.74,USD,Shell,Fuel,Debit Online at Shell,0,5.35336E+11,GPS0132AN41,,,9356.92,11132,1,
TXN000315,CUST0032,Elizabeth,King,Male,Houston,CAN,Chicago,CAN,Houston,CAN,1/4/2025 10:28,Transfer,66.84,USD,McDonalds,Food,Transfer Online at McDonalds,0,9.20212E+11,NL9C59E7F18,5.13533E+11,CEQFGAS0R77,9290.08,11132,1,
TXN000316,CUST0032,Elizabeth,King,Male,Houston,CAN,Columbus,CAN,Houston,CAN,1/4/2025 14:33,Transfer,62.47,USD,Apple,Electronics,Transfer Online at Apple,0,3.71675E+11,A1X7OV6S,5.23702E+11,0IB3WYZXJQY,9227.61,11132,1,
TXN000317,CUST0032,Elizabeth,King,Male,Houston,CAN,Phoenix,CAN,Houston,CAN,1/4/2025 18:38,Transfer,27.75,USD,Shell,Fuel,Transfer Online at Shell,0,5.37006E+11,AGRD1PPKPGG,8.23845E+11,V0175DU23JH,9199.86,11132,1,
TXN000318,CUST0032,Elizabeth,King,Male,Houston,CAN,Miami,USA,Houston,CAN,1/4/2025 22:43,Debit,717.39,USD,CryptoExchange,Crypto,Debit Online at CryptoExchange,0,3.00789E+11,J6OWW5FK,,,8482.47,11132,0,Account takeover: location mismatch at unusual hour
TXN000319,CUST0032,Elizabeth,King,Male,Houston,CAN,New York,CAN,Houston,CAN,1/5/2025 2:48,Debit,38.95,USD,Amazon,Retail,Debit Online at Amazon,0,9.36113E+11,AJ8X2BH2,,,8443.52,11132,1,
TXN000320,CUST0032,Elizabeth,King,Male,Houston,CAN,Singapore,UK,London,UK,1/5/2025 6:53,Credit,743.74,USD,UnknownElectronics,Electronics,Credit Online at UnknownElectronics,0,9.99002E+11,7XNCMLDQ,,,9187.26,11132,0,Suspicious merchant never used before
TXN000321,CUST0033,Carter,Sanchez,Male,New York,USA,Zurich,UK,Singapore,USA,1/5/2025 10:58,Credit,908.44,USD,HighValueJewelry,Jewelry,Credit Online at HighValueJewelry,0,9.0359E+11,KHFSU4SE2KY,,,13693.44,11676,0,Dormant account large night debit
TXN000322,CUST0033,Carter,Sanchez,Male,New York,USA,San Diego,USA,New York,USA,1/5/2025 15:03,Debit,88.68,USD,Starbucks,Food,Debit Online at Starbucks,0,9.25366E+11,D9B7LNKZ,,,13604.76,11676,1,
TXN000323,CUST0033,Carter,Sanchez,Male,New York,USA,Los Angeles,USA,New York,USA,1/5/2025 19:08,Debit,189.74,USD,Starbucks,Food,Debit Online at Starbucks,0,8.9729E+11,DY571VXNZ0N,,,13415.02,11676,1,
TXN000324,CUST0033,Carter,Sanchez,Male,New York,USA,San Francisco,CAN,New York,USA,1/5/2025 23:13,Credit,1913.69,USD,UnknownElectronics,Electronics,Credit Online at UnknownElectronics,0,4.74045E+11,0EN48UAC,,,15328.71,11676,0,New country & high-value first-time spend
TXN000325,CUST0033,Carter,Sanchez,Male,New York,USA,San Francisco,UK,Singapore,CAN,1/6/2025 3:18,Transfer,1750.25,USD,CryptoExchange,Crypto,Transfer Online at CryptoExchange,0,8.72354E+11,VL9E9ZR3,2.16918E+11,A4L3KHYFK04,13578.46,11676,0,Negative balance overdraft abuse
TXN000326,CUST0033,Carter,Sanchez,Male,New York,USA,San Antonio,USA,New York,USA,1/6/2025 7:23,Debit,157.83,USD,Uber,Transport,Debit Online at Uber,0,3.48294E+11,7140K36F,,,13420.63,11676,1,
