statement_id,customer_name,account_number,bank_name,statement_start_date,statement_end_date,opening_balance,ending_balance,total_credits,total_debits,transaction_id,transaction_date,transaction_description,merchant_name,category,amount,balance_after,is_credit,is_debit,abs_amount,is_large_transaction,amount_to_balance_ratio,transactions_past_1_day,transactions_past_7_days,cumulative_monthly_credits,cumulative_monthly_debits,is_new_merchant,weekday,day_of_month,is_weekend,is_fraud
S157,John Carter,7519,Wells Fargo,2024-01-01,2024-01-31,2254.93,796.16,2692.18,4150.95,TX4117,2024-01-27,salary transaction,Employer,salary,2685.15,735.69,1,0,2685.15,1,3.6498,4,6,2738.92,6028.0,0,6,27,1,0
S283,Vikram Rao,4177,Bank of America,2024-01-01,2024-01-31,4322.47,6216.21,4763.74,2870.0,TX4118,2024-01-02,shopping transaction,Amazon,shopping,-762.56,6161.25,0,1,762.56,1,0.1238,4,4,7927.73,7301.54,0,1,2,0,1
S282,Emily Davis,1511,Chase,2024-01-01,2024-01-31,3492.05,7193.74,5316.65,1614.96,TX4119,2024-01-03,gas transaction,Shell,gas,184.29,6634.23,1,0,184.29,0,0.0278,1,5,1656.26,1451.24,1,0,3,0,1
S159,Emily Davis,2328,Bank of America,2024-01-01,2024-01-31,3410.32,2476.4,2725.58,3659.5,TX4120,2024-01-01,utilities transaction,Electric Co,utilities,67.27,1687.46,1,0,67.27,0,0.0399,3,10,5671.12,5078.83,0,6,1,1,0
S124,John Carter,8807,Citi,2024-01-01,2024-01-31,2277.44,-882.38,3160.4,6320.22,TX4121,2024-01-24,groceries transaction,Grocery Mart,groceries,-311.08,-698.86,0,1,311.08,0,0.4451,4,5,4191.32,7799.34,1,5,24,1,1
S273,Alice Johnson,7158,Citi,2024-01-01,2024-01-31,3132.58,5446.28,7131.87,4818.17,TX4122,2024-01-24,shopping transaction,Target,shopping,-608.75,4916.93,0,1,608.75,1,0.1238,4,4,4420.08,6989.11,0,3,24,0,1
S241,Priya Sharma,5810,Capital One,2024-01-01,2024-01-31,7052.25,3382.63,1133.44,4803.06,TX4123,2024-01-17,shopping transaction,Amazon,shopping,-751.95,3559.78,0,1,751.95,1,0.2112,3,8,5942.36,7419.56,0,6,17,1,1
S161,Sarah Lee,1376,Wells Fargo,2024-01-01,2024-01-31,616.68,-1645.89,2112.46,4375.03,TX4124,2024-01-19,salary transaction,Employer,salary,3732.89,-887.53,1,0,3732.89,1,4.2059,0,0,6517.7,7633.03,1,4,19,0,0
S159,Mark Rivera,9932,Chase,2024-01-01,2024-01-31,4443.5,2456.28,3620.78,5608.0,TX4125,2024-01-15,utilities transaction,Electric Co,utilities,-235.0,3188.38,0,1,235.0,0,0.0737,3,5,3713.46,5232.31,1,5,15,1,0
S287,Vikram Rao,8694,Wells Fargo,2024-01-01,2024-01-31,1826.62,3864.6,3357.09,1319.11,TX4126,2024-01-16,internet transaction,Comcast,internet,-108.63,4079.46,0,1,108.63,0,0.0266,3,3,7496.98,1516.51,1,1,16,0,0
S117,Mark Rivera,6177,Capital One,2024-01-01,2024-01-31,7770.95,7786.52,5620.74,5605.17,TX4127,2024-01-11,atm transaction,ATM,atm,18.62,7252.26,1,0,18.62,0,0.0026,3,3,4265.05,1203.12,1,6,11,1,1
S189,Priya Sharma,6202,Capital One,2024-01-01,2024-01-31,6395.56,2199.64,2252.28,6448.2,TX4128,2024-01-12,shopping transaction,Amazon,shopping,289.78,1904.69,1,0,289.78,0,0.1521,1,5,3940.63,4389.36,0,5,12,1,0
S122,Vikram Rao,6834,Citi,2024-01-01,2024-01-31,5995.07,5938.09,1221.21,1278.19,TX4129,2024-01-26,utilities transaction,Electric Co,utilities,-703.84,5338.52,0,1,703.84,1,0.1318,0,0,7509.92,2067.25,0,2,26,0,1
S253,Sarah Lee,6934,Chase,2024-01-01,2024-01-31,5699.72,9159.59,6503.97,3044.1,TX4130,2024-01-26,shopping transaction,Amazon,shopping,-83.83,9047.94,0,1,83.83,0,0.0093,2,9,7785.26,3167.88,0,6,26,1,1
S206,John Carter,7977,Bank of America,2024-01-01,2024-01-31,3931.49,9520.21,7373.84,1785.12,TX4131,2024-01-02,groceries transaction,Grocery Mart,groceries,214.76,9794.08,1,0,214.76,0,0.0219,3,8,3959.3,4169.91,1,2,2,0,0
S270,Sarah Lee,9823,Bank of America,2024-01-01,2024-01-31,6527.41,10873.41,7150.4,2804.4,TX4132,2024-01-05,shopping transaction,Target,shopping,-768.29,10343.67,0,1,768.29,1,0.0743,1,8,6070.25,3080.2,1,5,5,1,1
S193,Mark Rivera,7483,Capital One,2024-01-01,2024-01-31,5626.2,1532.81,693.85,4787.24,TX4133,2024-01-22,shopping transaction,Target,shopping,-471.3,1849.05,0,1,471.3,0,0.2549,2,4,5775.03,1157.53,0,5,22,1,0
S195,Mark Rivera,3021,Chase,2024-01-01,2024-01-31,7015.32,11627.02,7519.68,2907.98,TX4134,2024-01-22,shopping transaction,Amazon,shopping,-186.18,10868.39,0,1,186.18,0,0.0171,3,5,1545.62,3736.48,0,6,22,1,1
S104,Vikram Rao,4458,Citi,2024-01-01,2024-01-31,5828.44,5304.24,5442.27,5966.47,TX4135,2024-01-11,gas transaction,Shell,gas,-392.57,4683.9,0,1,392.57,0,0.0838,0,6,1872.29,6280.13,0,6,11,1,1
S168,Priya Sharma,5563,Citi,2024-01-01,2024-01-31,2224.75,-2081.4,1027.25,5333.4,TX4136,2024-01-08,groceries transaction,Grocery Mart,groceries,-251.46,-1494.21,0,1,251.46,0,0.1683,3,10,1205.85,7661.64,0,6,8,1,1
S225,Mark Rivera,6412,Capital One,2024-01-01,2024-01-31,6452.25,10066.53,7121.27,3506.99,TX4137,2024-01-22,shopping transaction,Amazon,shopping,-358.47,10309.1,0,1,358.47,0,0.0348,1,1,4907.11,6701.44,0,5,22,1,1
S128,John Carter,2770,Wells Fargo,2024-01-01,2024-01-31,4587.44,1834.06,2901.32,5654.7,TX4138,2024-01-07,atm transaction,ATM,atm,-488.2,2614.77,0,1,488.2,0,0.1867,3,4,5141.25,7699.4,1,1,7,0,0
S277,Vikram Rao,2533,Chase,2024-01-01,2024-01-31,721.48,4037.49,4671.9,1355.89,TX4139,2024-01-06,salary transaction,Employer,salary,3438.55,3827.9,1,0,3438.55,1,0.8983,0,1,1016.16,6944.12,1,6,6,1,1
S245,Vikram Rao,4894,Chase,2024-01-01,2024-01-31,5817.59,9373.74,7556.61,4000.46,TX4140,2024-01-28,shopping transaction,Target,shopping,85.93,9351.38,1,0,85.93,0,0.0092,3,4,2536.02,1119.43,0,2,28,0,1
S223,Alice Johnson,1211,Citi,2024-01-01,2024-01-31,1082.42,3573.66,5775.44,3284.2,TX4141,2024-01-02,salary transaction,Employer,salary,3028.05,3337.11,1,0,3028.05,1,0.9074,3,3,7531.56,4562.87,1,0,2,0,1
S163,Vikram Rao,6591,Citi,2024-01-01,2024-01-31,7462.63,10824.05,7662.0,4300.58,TX4142,2024-01-12,coffee transaction,Starbucks,coffee,-107.39,10641.0,0,1,107.39,0,0.0101,2,4,812.14,4802.93,0,4,12,0,0
S103,Mark Rivera,8537,Capital One,2024-01-01,2024-01-31,2407.4,-792.89,2025.31,5225.6,TX4143,2024-01-10,salary transaction,Employer,salary,1556.52,-1452.34,1,0,1556.52,1,1.0717,0,1,1653.33,5292.34,1,6,10,1,1
S270,Priya Sharma,9837,Capital One,2024-01-01,2024-01-31,7505.94,8697.36,1522.37,330.95,TX4144,2024-01-15,groceries transaction,Grocery Mart,groceries,-370.6,8112.73,0,1,370.6,0,0.0457,2,7,2334.93,2543.08,0,2,15,0,0
S186,Sarah Lee,3502,Bank of America,2024-01-01,2024-01-31,6053.07,2201.89,500.99,4352.17,TX4145,2024-01-26,groceries transaction,Grocery Mart,groceries,-264.71,1872.51,0,1,264.71,0,0.1414,2,2,7865.73,5813.04,0,1,26,0,1
S149,Mark Rivera,5197,Chase,2024-01-01,2024-01-31,2100.59,9204.43,7460.81,356.97,TX4146,2024-01-16,atm transaction,ATM,atm,-221.8,8990.94,0,1,221.8,0,0.0247,0,7,6801.29,1420.95,1,5,16,1,0
S213,Mark Rivera,3652,Wells Fargo,2024-01-01,2024-01-31,6458.37,2859.14,2750.51,6349.74,TX4147,2024-01-02,salary transaction,Employer,salary,2659.39,2220.94,1,0,2659.39,1,1.1974,4,5,5523.14,742.22,0,1,2,0,1
S190,Emily Davis,9230,Capital One,2024-01-01,2024-01-31,3494.0,8921.22,7305.17,1877.95,TX4148,2024-01-12,gas transaction,Shell,gas,-434.72,9080.46,0,1,434.72,0,0.0479,1,1,4396.85,4745.7,0,2,12,0,1
S174,Mark Rivera,4357,Citi,2024-01-01,2024-01-31,4755.47,2402.49,1913.59,4266.57,TX4149,2024-01-12,shopping transaction,Target,shopping,-126.37,2302.42,0,1,126.37,0,0.0549,1,3,7700.46,4304.75,1,4,12,0,0
S265,Emily Davis,1724,Chase,2024-01-01,2024-01-31,3393.23,5248.13,7424.55,5569.65,TX4150,2024-01-18,utilities transaction,Electric Co,utilities,-384.17,4504.23,0,1,384.17,0,0.0853,4,5,4600.98,2866.44,0,6,18,1,1
S132,Sarah Lee,8900,Chase,2024-01-01,2024-01-31,1987.5,3748.37,6358.72,4597.85,TX4151,2024-01-18,groceries transaction,Grocery Mart,groceries,-720.69,2951.22,0,1,720.69,1,0.2442,2,2,814.59,4695.28,0,4,18,0,0
S102,Emily Davis,3217,Chase,2024-01-01,2024-01-31,2081.79,5548.21,6944.67,3478.25,TX4152,2024-01-25,groceries transaction,Grocery Mart,groceries,-713.98,5038.15,0,1,713.98,1,0.1417,3,4,1458.56,2367.78,0,6,25,1,1
S202,Sarah Lee,2444,Bank of America,2024-01-01,2024-01-31,1709.49,-182.7,4753.83,6646.02,TX4153,2024-01-08,gas transaction,Shell,gas,-563.61,562.97,0,1,563.61,0,1.0011,0,1,1119.24,3563.48,0,5,8,1,0
S158,Alice Johnson,8236,Citi,2024-01-01,2024-01-31,2264.95,1981.84,4474.58,4757.69,TX4154,2024-01-02,groceries transaction,Grocery Mart,groceries,101.05,2419.64,1,0,101.05,0,0.0418,4,5,4635.97,1144.64,0,5,2,1,0
S217,Mark Rivera,8010,Wells Fargo,2024-01-01,2024-01-31,3203.94,2981.45,938.3,1160.79,TX4155,2024-01-14,utilities transaction,Electric Co,utilities,-453.46,3371.91,0,1,453.46,0,0.1345,4,4,6892.85,1529.0,0,4,14,0,1
S122,Sarah Lee,3159,Chase,2024-01-01,2024-01-31,6871.05,6152.71,4428.83,5147.17,TX4156,2024-01-13,atm transaction,ATM,atm,-298.21,6775.12,0,1,298.21,0,0.044,2,7,2410.81,2637.85,1,6,13,1,1
S232,Sarah Lee,2268,Chase,2024-01-01,2024-01-31,2237.86,7446.94,7661.43,2452.35,TX4157,2024-01-07,utilities transaction,Electric Co,utilities,-786.11,7325.84,0,1,786.11,1,0.1073,3,3,717.09,5680.35,0,3,7,0,1
S273,Sarah Lee,5744,Citi,2024-01-01,2024-01-31,5950.04,439.59,1020.02,6530.47,TX4158,2024-01-22,utilities transaction,Electric Co,utilities,123.97,428.7,1,0,123.97,0,0.2892,4,5,2723.09,2076.56,0,2,22,0,1
S281,Priya Sharma,4444,Chase,2024-01-01,2024-01-31,1431.51,-889.39,4103.1,6424.0,TX4159,2024-01-24,internet transaction,Comcast,internet,-30.94,-1164.1,0,1,30.94,0,0.0266,4,5,7870.5,4506.78,0,1,24,0,0
S137,Sarah Lee,6388,Chase,2024-01-01,2024-01-31,3085.25,2850.28,2442.3,2677.27,TX4160,2024-01-24,salary transaction,Employer,salary,1507.84,3065.12,1,0,1507.84,1,0.4919,1,2,4400.94,5654.43,1,6,24,1,0
S231,Mark Rivera,4261,Capital One,2024-01-01,2024-01-31,6005.19,8409.54,6273.55,3869.2,TX4161,2024-01-12,shopping transaction,Target,shopping,-643.77,7734.06,0,1,643.77,1,0.0832,2,3,7024.78,2263.43,0,5,12,1,0
S124,Vikram Rao,4807,Citi,2024-01-01,2024-01-31,7080.12,8461.88,7947.1,6565.34,TX4162,2024-01-22,atm transaction,ATM,atm,-77.09,8478.3,0,1,77.09,0,0.0091,4,8,7049.44,6830.15,1,5,22,1,1
S164,Emily Davis,6720,Bank of America,2024-01-01,2024-01-31,5872.17,2326.36,3061.79,6607.6,TX4163,2024-01-08,shopping transaction,Target,shopping,-232.26,1933.29,0,1,232.26,0,0.1201,2,4,558.6,5224.5,0,5,8,1,1
S173,Priya Sharma,6640,Bank of America,2024-01-01,2024-01-31,4224.78,7381.31,7976.11,4819.58,TX4164,2024-01-14,shopping transaction,Amazon,shopping,-399.37,7097.91,0,1,399.37,0,0.0563,1,2,5148.92,7808.05,1,1,14,0,1
S296,Sarah Lee,9298,Chase,2024-01-01,2024-01-31,1357.37,1814.99,2845.94,2388.32,TX4165,2024-01-02,internet transaction,Comcast,internet,-332.78,2074.32,0,1,332.78,0,0.1604,4,10,4866.54,6550.82,1,5,2,1,0
S116,John Carter,5270,Chase,2024-01-01,2024-01-31,2329.9,4280.9,6600.74,4649.74,TX4166,2024-01-17,shopping transaction,Amazon,shopping,166.25,4855.79,1,0,166.25,0,0.0342,2,3,4561.42,6884.81,0,1,17,0,1
S193,Vikram Rao,9041,Bank of America,2024-01-01,2024-01-31,4864.26,5733.91,7078.47,6208.82,TX4167,2024-01-26,shopping transaction,Target,shopping,-403.46,4979.02,0,1,403.46,0,0.081,2,3,2020.33,6879.24,0,1,26,0,1
S195,Mark Rivera,6663,Citi,2024-01-01,2024-01-31,7532.97,3053.55,672.95,5152.37,TX4168,2024-01-22,internet transaction,Comcast,internet,279.63,2278.11,1,0,279.63,0,0.1227,4,8,5936.99,5449.82,0,3,22,0,1
S112,Sarah Lee,2065,Chase,2024-01-01,2024-01-31,2641.91,787.67,3298.7,5152.94,TX4169,2024-01-16,groceries transaction,Grocery Mart,groceries,-38.94,288.17,0,1,38.94,0,0.1351,2,5,6495.45,2020.73,0,4,16,0,0
S245,John Carter,5994,Chase,2024-01-01,2024-01-31,925.61,-3063.18,1187.28,5176.07,TX4170,2024-01-24,internet transaction,Comcast,internet,-337.29,-3058.25,0,1,337.29,0,0.1103,0,2,5173.38,1811.38,1,4,24,0,1
S135,Vikram Rao,3113,Wells Fargo,2024-01-01,2024-01-31,5159.01,7656.87,3792.97,1295.11,TX4171,2024-01-22,atm transaction,ATM,atm,-351.1,6871.26,0,1,351.1,0,0.0511,0,4,7506.0,6377.1,0,1,22,0,1
S123,Sarah Lee,8251,Wells Fargo,2024-01-01,2024-01-31,5325.57,4981.55,6652.8,6996.82,TX4172,2024-01-05,shopping transaction,Target,shopping,-138.09,5489.87,0,1,138.09,0,0.0252,0,0,2039.67,7714.86,0,4,5,0,1
S281,Emily Davis,3524,Bank of America,2024-01-01,2024-01-31,6210.45,2489.05,775.51,4496.91,TX4173,2024-01-28,atm transaction,ATM,atm,-538.18,2155.6,0,1,538.18,0,0.2497,1,3,6834.32,3906.2,1,5,28,1,1
S229,John Carter,5192,Bank of America,2024-01-01,2024-01-31,7515.01,13350.67,7733.98,1898.32,TX4174,2024-01-07,internet transaction,Comcast,internet,-627.54,13045.07,0,1,627.54,1,0.0481,3,3,5342.66,2887.09,1,0,7,0,0
S139,Emily Davis,4442,Capital One,2024-01-01,2024-01-31,5531.97,2678.75,1682.37,4535.59,TX4175,2024-01-13,shopping transaction,Target,shopping,-669.42,1998.85,0,1,669.42,1,0.3349,3,4,6344.85,959.55,0,2,13,0,1
S253,John Carter,7883,Capital One,2024-01-01,2024-01-31,7547.53,13877.96,7424.78,1094.35,TX4176,2024-01-08,groceries transaction,Grocery Mart,groceries,-702.0,13876.18,0,1,702.0,1,0.0506,1,2,651.2,6714.95,0,2,8,0,0
S276,Mark Rivera,8161,Citi,2024-01-01,2024-01-31,5888.51,4131.43,1633.87,3390.95,TX4177,2024-01-14,coffee transaction,Starbucks,coffee,-459.07,3630.96,0,1,459.07,0,0.1264,3,5,5847.51,4292.93,1,1,14,0,0
S110,Mark Rivera,9989,Capital One,2024-01-01,2024-01-31,5002.3,3508.91,1876.97,3370.36,TX4178,2024-01-13,internet transaction,Comcast,internet,-501.35,3357.64,0,1,501.35,0,0.1493,1,4,4497.71,1391.19,0,1,13,0,1
S212,John Carter,1539,Chase,2024-01-01,2024-01-31,7714.8,9923.05,3164.19,955.94,TX4179,2024-01-19,gas transaction,Shell,gas,56.9,10180.08,1,0,56.9,0,0.0056,0,3,1877.69,2510.65,1,3,19,0,1
S104,Sarah Lee,8756,Chase,2024-01-01,2024-01-31,4295.95,4797.16,5863.92,5362.71,TX4180,2024-01-10,shopping transaction,Target,shopping,-14.74,4120.14,0,1,14.74,0,0.0036,1,1,3392.15,1451.66,1,5,10,1,1
S124,Mark Rivera,4193,Citi,2024-01-01,2024-01-31,4218.7,4758.93,4780.93,4240.7,TX4181,2024-01-25,gas transaction,Shell,gas,-731.97,4349.09,0,1,731.97,1,0.1683,2,4,7587.61,6822.25,1,2,25,0,0
S108,Priya Sharma,6903,Capital One,2024-01-01,2024-01-31,2845.13,3452.09,2022.02,1415.06,TX4182,2024-01-06,utilities transaction,Electric Co,utilities,47.3,3551.5,1,0,47.3,0,0.0133,2,3,796.76,7621.7,0,0,6,0,1
S300,Mark Rivera,1676,Capital One,2024-01-01,2024-01-31,1688.12,6820.66,6659.43,1526.89,TX4183,2024-01-17,utilities transaction,Electric Co,utilities,-208.12,7359.16,0,1,208.12,0,0.0283,0,0,2882.89,6751.76,0,0,17,0,1
S124,Vikram Rao,4887,Citi,2024-01-01,2024-01-31,4992.3,5483.57,2067.71,1576.44,TX4184,2024-01-19,shopping transaction,Amazon,shopping,-778.13,5791.07,0,1,778.13,1,0.1344,4,5,2055.1,7006.1,1,3,19,0,1
S286,Vikram Rao,4342,Bank of America,2024-01-01,2024-01-31,5849.71,11064.28,6058.04,843.47,TX4185,2024-01-25,utilities transaction,Electric Co,utilities,106.47,10792.73,1,0,106.47,0,0.0099,2,2,1174.97,1427.41,1,3,25,0,1
S154,Vikram Rao,5479,Citi,2024-01-01,2024-01-31,7118.66,5365.03,4499.34,6252.97,TX4186,2024-01-28,gas transaction,Shell,gas,-203.41,5372.83,0,1,203.41,0,0.0379,1,4,4318.8,7288.67,0,5,28,1,0
S107,Mark Rivera,3208,Bank of America,2024-01-01,2024-01-31,629.41,379.71,1552.16,1801.86,TX4187,2024-01-27,salary transaction,Employer,salary,2640.24,409.32,1,0,2640.24,1,6.4503,1,8,931.13,4192.8,0,5,27,1,0
S282,Emily Davis,1144,Capital One,2024-01-01,2024-01-31,7727.14,4387.45,1220.5,4560.19,TX4188,2024-01-05,shopping transaction,Target,shopping,-19.82,4486.07,0,1,19.82,0,0.0044,1,5,2129.4,6570.94,1,5,5,1,1
S217,Priya Sharma,8432,Capital One,2024-01-01,2024-01-31,2047.75,-596.5,913.96,3558.21,TX4189,2024-01-03,gas transaction,Shell,gas,212.3,-101.81,1,0,212.3,0,2.0853,4,6,7299.33,1533.87,1,0,3,0,1
S280,Priya Sharma,8517,Chase,2024-01-01,2024-01-31,2358.16,4303.47,4163.82,2218.51,TX4190,2024-01-06,groceries transaction,Grocery Mart,groceries,-255.6,3793.29,0,1,255.6,0,0.0674,4,4,1721.03,1138.62,1,3,6,0,1
S269,Vikram Rao,1440,Bank of America,2024-01-01,2024-01-31,777.28,5302.09,7764.83,3240.02,TX4191,2024-01-27,coffee transaction,Starbucks,coffee,192.32,4516.02,1,0,192.32,0,0.0426,0,1,4715.66,1029.63,0,0,27,0,1
S295,Vikram Rao,6504,Capital One,2024-01-01,2024-01-31,7457.02,6980.19,2079.03,2555.86,TX4192,2024-01-27,utilities transaction,Electric Co,utilities,-672.86,6714.31,0,1,672.86,1,0.1002,2,5,3007.85,6959.43,0,3,27,0,1
S273,John Carter,8045,Wells Fargo,2024-01-01,2024-01-31,6250.78,9290.95,3690.47,650.3,TX4193,2024-01-05,utilities transaction,Electric Co,utilities,-180.24,9767.2,0,1,180.24,0,0.0185,0,4,7229.4,7803.78,1,0,5,0,0
S111,Mark Rivera,9537,Bank of America,2024-01-01,2024-01-31,5743.31,7179.79,7409.3,5972.82,TX4194,2024-01-25,salary transaction,Employer,salary,3259.72,7094.14,1,0,3259.72,1,0.4595,0,7,765.87,1469.28,1,3,25,0,1
S229,Vikram Rao,1308,Wells Fargo,2024-01-01,2024-01-31,2266.11,1805.12,5852.43,6313.42,TX4195,2024-01-25,shopping transaction,Target,shopping,-227.06,1801.11,0,1,227.06,0,0.1261,1,2,4330.74,3003.95,1,0,25,0,0
S231,Vikram Rao,4448,Citi,2024-01-01,2024-01-31,7784.5,6594.77,5494.86,6684.59,TX4196,2024-01-17,coffee transaction,Starbucks,coffee,-512.3,7253.27,0,1,512.3,0,0.0706,2,5,6567.95,6700.65,1,1,17,0,1
S253,John Carter,4937,Bank of America,2024-01-01,2024-01-31,6069.02,8085.36,4596.87,2580.53,TX4197,2024-01-21,shopping transaction,Target,shopping,-282.72,7960.39,0,1,282.72,0,0.0355,3,4,4543.02,4101.85,1,1,21,0,1
S121,John Carter,3837,Chase,2024-01-01,2024-01-31,2398.09,4375.19,3250.81,1273.71,TX4198,2024-01-13,salary transaction,Employer,salary,1779.68,3632.79,1,0,1779.68,1,0.4899,4,5,7115.01,5551.19,0,4,13,0,1
S243,John Carter,3620,Capital One,2024-01-01,2024-01-31,7365.3,6149.58,3234.26,4449.98,TX4199,2024-01-17,groceries transaction,Grocery Mart,groceries,-309.91,5806.12,0,1,309.91,0,0.0534,0,2,7262.17,2149.63,1,3,17,0,1
S130,Alice Johnson,8320,Capital One,2024-01-01,2024-01-31,3847.45,5657.18,6625.57,4815.84,TX4200,2024-01-20,atm transaction,ATM,atm,-258.52,5207.65,0,1,258.52,0,0.0496,4,8,3508.7,7403.76,1,3,20,0,1
S199,Vikram Rao,1624,Citi,2024-01-01,2024-01-31,6134.48,6790.94,7205.7,6549.24,TX4201,2024-01-07,coffee transaction,Starbucks,coffee,-375.85,7148.23,0,1,375.85,0,0.0526,4,5,2963.73,1073.42,0,1,7,0,0
S114,John Carter,2310,Wells Fargo,2024-01-01,2024-01-31,7381.31,10355.74,4964.89,1990.46,TX4202,2024-01-19,salary transaction,Employer,salary,1575.77,10428.0,1,0,1575.77,1,0.1511,3,4,2075.59,7848.23,1,5,19,1,1
S168,Alice Johnson,8587,Chase,2024-01-01,2024-01-31,7105.94,12871.9,6401.76,635.8,TX4203,2024-01-12,shopping transaction,Amazon,shopping,-382.17,12574.85,0,1,382.17,0,0.0304,2,6,6302.67,2388.61,0,3,12,0,0
S228,Vikram Rao,8485,Chase,2024-01-01,2024-01-31,5901.62,6160.65,4655.2,4396.17,TX4204,2024-01-14,shopping transaction,Target,shopping,-17.17,6478.69,0,1,17.17,0,0.0027,2,4,3002.27,4500.35,0,2,14,0,0
S223,Sarah Lee,9999,Capital One,2024-01-01,2024-01-31,6220.09,3223.4,2385.84,5382.53,TX4205,2024-01-19,shopping transaction,Amazon,shopping,-661.45,2450.51,0,1,661.45,1,0.2699,1,1,1832.7,4187.82,0,1,19,0,1
S200,Emily Davis,5937,Citi,2024-01-01,2024-01-31,6046.01,5642.19,1418.51,1822.33,TX4206,2024-01-22,coffee transaction,Starbucks,coffee,-370.19,5736.53,0,1,370.19,0,0.0645,4,5,756.58,970.08,0,0,22,0,1
S164,Priya Sharma,2698,Bank of America,2024-01-01,2024-01-31,6929.78,5945.2,4246.25,5230.83,TX4207,2024-01-27,gas transaction,Shell,gas,-300.29,6649.74,0,1,300.29,0,0.0452,2,3,3423.2,7610.82,1,2,27,0,1
S295,Sarah Lee,9476,Chase,2024-01-01,2024-01-31,5439.08,6568.4,5292.11,4162.79,TX4208,2024-01-27,shopping transaction,Amazon,shopping,-268.01,7008.03,0,1,268.01,0,0.0382,2,8,3854.66,5767.32,1,3,27,0,1
S172,Sarah Lee,4923,Wells Fargo,2024-01-01,2024-01-31,5759.98,9672.36,5633.98,1721.6,TX4209,2024-01-09,groceries transaction,Grocery Mart,groceries,-717.71,9387.39,0,1,717.71,1,0.0765,0,0,535.35,7356.94,0,4,9,0,1
S196,Vikram Rao,5317,Wells Fargo,2024-01-01,2024-01-31,7812.03,10787.59,6628.25,3652.69,TX4210,2024-01-18,coffee transaction,Starbucks,coffee,254.79,10571.31,1,0,254.79,0,0.0241,2,6,1500.47,4657.33,0,2,18,0,1
S120,Vikram Rao,8575,Chase,2024-01-01,2024-01-31,4889.7,4612.69,5916.19,6193.2,TX4211,2024-01-06,atm transaction,ATM,atm,-753.42,4338.78,0,1,753.42,1,0.1736,0,1,1390.12,4438.58,0,6,6,1,0
S242,Sarah Lee,3340,Chase,2024-01-01,2024-01-31,7120.68,8291.81,7419.73,6248.6,TX4212,2024-01-02,salary transaction,Employer,salary,2962.01,7804.82,1,0,2962.01,1,0.3795,4,4,1912.82,4996.78,0,1,2,0,1
S177,John Carter,7328,Citi,2024-01-01,2024-01-31,844.67,828.9,3736.52,3752.29,TX4213,2024-01-15,coffee transaction,Starbucks,coffee,-482.06,871.94,0,1,482.06,0,0.5529,1,2,5959.06,7938.97,1,1,15,0,0
S231,Priya Sharma,2846,Wells Fargo,2024-01-01,2024-01-31,707.29,5647.19,5329.7,389.8,TX4214,2024-01-15,atm transaction,ATM,atm,135.17,6165.01,1,0,135.17,0,0.0219,0,2,627.65,7630.07,1,6,15,1,0
S266,Vikram Rao,6248,Wells Fargo,2024-01-01,2024-01-31,1090.51,3729.1,7683.46,5044.87,TX4215,2024-01-02,shopping transaction,Amazon,shopping,-415.34,3760.15,0,1,415.34,0,0.1105,0,7,6592.48,3644.76,0,6,2,1,0
S141,Emily Davis,9952,Wells Fargo,2024-01-01,2024-01-31,1785.14,-650.45,2392.26,4827.85,TX4216,2024-01-23,salary transaction,Employer,salary,2291.48,23.08,1,0,2291.48,1,99.2842,1,4,5643.59,1912.84,0,3,23,0,1
S131,Vikram Rao,3300,Wells Fargo,2024-01-01,2024-01-31,1435.5,37.66,5562.45,6960.29,TX4217,2024-01-13,shopping transaction,Amazon,shopping,9.48,-31.37,1,0,9.48,0,0.3022,2,3,828.28,1833.83,0,2,13,0,0
S260,Sarah Lee,3730,Citi,2024-01-01,2024-01-31,5156.1,5641.34,7102.07,6616.83,TX4218,2024-01-08,gas transaction,Shell,gas,32.03,4919.17,1,0,32.03,0,0.0065,2,4,4884.81,4662.78,0,2,8,0,1
S252,John Carter,7197,Wells Fargo,2024-01-01,2024-01-31,4544.23,7028.43,6134.55,3650.35,TX4219,2024-01-23,atm transaction,ATM,atm,151.33,6526.1,1,0,151.33,0,0.0232,1,1,6890.18,4046.73,1,1,23,0,0
S208,Priya Sharma,7356,Wells Fargo,2024-01-01,2024-01-31,1677.78,6232.87,6730.66,2175.57,TX4220,2024-01-06,groceries transaction,Grocery Mart,groceries,-131.97,6233.23,0,1,131.97,0,0.0212,1,3,7619.68,7031.54,0,0,6,0,1
S121,Alice Johnson,7044,Citi,2024-01-01,2024-01-31,5441.7,5542.96,5954.34,5853.08,TX4221,2024-01-27,utilities transaction,Electric Co,utilities,-318.22,5046.96,0,1,318.22,0,0.0631,1,1,5615.32,1919.73,0,1,27,0,0
S167,Emily Davis,8711,Citi,2024-01-01,2024-01-31,3879.49,6174.0,6492.43,4197.92,TX4222,2024-01-05,utilities transaction,Electric Co,utilities,-475.94,5865.95,0,1,475.94,0,0.0811,3,4,4638.39,3580.56,0,4,5,0,1
S110,Emily Davis,3229,Capital One,2024-01-01,2024-01-31,6513.62,1678.54,607.35,5442.43,TX4223,2024-01-08,salary transaction,Employer,salary,1822.42,1652.71,1,0,1822.42,1,1.1027,4,6,1720.78,3396.63,1,2,8,0,1
